9.324241430670883179e-01,7.855259463984497204e-02,-3.955677649111923738e-02,-1.279361716558081660e-02,-6.608558389606205008e-01,-2.785396894296287007e-01
4.420793638278396886e-01,3.824380624807632162e-02,-3.012162362425886697e-02,-1.276767715929859048e-01,-3.446265206954726712e-01,-1.300676663884958728e-01
2.099998370003393899e-01,1.699187444660791441e-02,-1.703150974214946364e-02,-8.359444183843553478e-02,-1.504831855567463350e-01,-8.916262004525324358e-02
9.960445403203070647e-02,2.509605927518844884e-02,-9.513509744003560004e-03,-9.391398023187884359e-02,-7.530044075822631133e-02,-5.654077549021663956e-02
4.675948479373136235e-02,2.990878308425927098e-02,-5.306256123087154698e-03,-9.558475986026715443e-02,-3.902877302600997467e-02,-5.180155488971033978e-02
2.152214505740680447e-02,3.208311056611394541e-02,-2.923598390352969041e-03,-9.542102925822661119e-02,-2.150854543857265433e-02,-5.149272018871347417e-02
9.488313982069318184e-03,3.309981528887896707e-02,-1.587340407509060585e-03,-9.516784249292202513e-02,-1.299076034483417214e-02,-5.163221344457191025e-02
3.753100677363127927e-03,3.357850025323500659e-02,-8.501629033147548205e-04,-9.500163970771587085e-02,-8.841332015581508663e-03,-5.172475178233452292e-02
1.020241449593713677e-03,3.379949399829921403e-02,-4.500137496219255438e-04,-9.489514138044759239e-02,-6.818773473812173719e-03,-5.174974272546337822e-02
-2.815302531813699627e-04,3.389592925808823654e-02,-2.358462836698306856e-04,-9.481803955490897273e-02,-5.831500781830533352e-03,-5.173093514633785028e-02
-9.009763051860165961e-04,3.393171931943145259e-02,-1.225659474746122117e-04,-9.475308113854144509e-02,-5.347339895792751173e-03,-5.168560354925415962e-02
-1.194940182855888438e-03,3.393755075231845442e-02,-6.323412063880856540e-05,-9.469154789812693485e-02,-5.107056199106067146e-03,-5.162332148513067848e-02
-1.333524940884425270e-03,3.392813395794919834e-02,-3.241199658826830846e-05,-9.462919223984456174e-02,-4.984546506842196974e-03,-5.154905642931469772e-02
-1.397839678302258441e-03,3.391051306915992408e-02,-1.650975320071789467e-05,-9.456397721463916106e-02,-4.918563688805993941e-03,-5.146533493838139489e-02
-1.426571120496281098e-03,3.388806082652193186e-02,-8.352168534186790082e-06,-9.449493853355511730e-02,-4.879408034691652338e-03,-5.137343878963018806e-02
-1.438177970848827231e-03,3.386239420454696669e-02,-4.187219526060188689e-06,-9.442162895580931414e-02,-4.852701539147656271e-03,-5.127402533439568560e-02
-1.441470877800930502e-03,3.383429132138328355e-02,-2.068619098274292999e-06,-9.434385001223898060e-02,-4.831496374126051548e-03,-5.116744167838335744e-02
-1.440657347205365505e-03,3.380412981067690281e-02,-9.935805626565732556e-07,-9.426152302727819343e-02,-4.812442793363853021e-03,-5.105388197343384976e-02
-1.437748060425728417e-03,3.377209625946205052e-02,-4.484104310923714359e-07,-9.417462722020474020e-02,-4.793931099753311921e-03,-5.093346560870017081e-02
-1.433704984049489518e-03,3.373828622726758597e-02,-1.712662776623156736e-07,-9.408317002138193164e-02,-4.775192065225823158e-03,-5.080627587789788430e-02
-1.428989324575824201e-03,3.370275199852357240e-02,-2.925673711440514433e-08,-9.398717284269582362e-02,-4.755861996426978371e-03,-5.067237901824228619e-02
-1.423823127443070479e-03,3.366552537728996486e-02,4.480796000619624497e-08,-9.388666425836385276e-02,-4.735772728480733273e-03,-5.053183354823367890e-02
-1.418314204025024035e-03,3.362662856734150579e-02,8.478468179621824505e-08,-9.378167673851109387e-02,-4.714850352005116492e-03,-5.038469483024847484e-02
-1.412515807969227368e-03,3.358607936523662352e-02,1.076824942615598728e-07,-9.367224508607721600e-02,-4.693066433203595469e-03,-5.023101729118459313e-02
-1.406455149826424302e-03,3.354389363929856371e-02,1.220230677932547047e-07,-9.355840569050208333e-02,-4.670414543477163782e-03,-5.007085549833718147e-02
-1.400147025325279874e-03,3.350008651349529326e-02,1.320649886197311740e-07,-9.344019617323108540e-02,-4.646898976861040843e-03,-4.990426467742673650e-02
-1.393600330100579947e-03,3.345467293344922544e-02,1.399312241029014562e-07,-9.331765522135414270e-02,-4.622529329435245797e-03,-4.973130095956582869e-02
-1.386821174146701504e-03,3.340766793774498089e-02,1.466774473310642740e-07,-9.319082251174264087e-02,-4.597317894840118740e-03,-4.955202149686814550e-02
-1.379814370447563507e-03,3.335908678874835442e-02,1.528271071166860018e-07,-9.305973867889362483e-02,-4.571278411074520577e-03,-4.936648451454887093e-02
-1.372584145993505089e-03,3.330894503651476990e-02,1.586387883720973060e-07,-9.292444530404590786e-02,-4.544425454938414571e-03,-4.917474933236767182e-02
-1.365134480755104181e-03,3.325725855089407129e-02,1.642395223419946943e-07,-9.278498491482221888e-02,-4.516774146505433095e-03,-4.897687637127168259e-02
-1.357469268598189734e-03,3.320404353857189100e-02,1.696911288989499475e-07,-9.264140099024255337e-02,-4.488340001812563505e-03,-4.877292715286778158e-02
-1.349592392945733830e-03,3.314931655304700214e-02,1.750231745160226499e-07,-9.249373796863953612e-02,-4.459138856309557628e-03,-4.856296429536523240e-02
-1.341507761606989093e-03,3.309309450134443470e-02,1.802493193926014459e-07,-9.234204125729041090e-02,-4.429186822016777450e-03,-4.834705150772047183e-02
-1.333219322030119005e-03,3.303539464929044350e-02,1.853754138225349478e-07,-9.218635724320184410e-02,-4.398500260703696978e-03,-4.812525358279122478e-02
-1.324731067165076884e-03,3.297623462621129126e-02,1.904035029034748377e-07,-9.202673330476913993e-02,-4.367095764641640461e-03,-4.789763638986442584e-02
-1.316047036812594950e-03,3.291563242946945328e-02,1.953338054047274578e-07,-9.186321782418573056e-02,-4.334990140916084728e-03,-4.766426686670657831e-02
-1.307171316795334957e-03,3.285360642903466244e-02,2.001656907286677237e-07,-9.169586020053546727e-02,-4.302200397381199942e-03,-4.742521301118962640e-02
-1.298108037073093584e-03,3.279017537218149175e-02,2.048981605087609802e-07,-9.152471086353636265e-02,-4.268743729353942883e-03,-4.718054387248905857e-02
-1.288861369340264839e-03,3.272535838835759214e-02,2.095300866809980702e-07,-9.134982128792404343e-02,-4.234637506618415918e-03,-4.693032954183341821e-02
-1.279435524361622256e-03,3.265917499424755149e-02,2.140603284600884688e-07,-9.117124400846078613e-02,-4.199899260542580559e-03,-4.667464114277052739e-02
